gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
TTLL4,1.1929492140921418,16.798800563061402,6.897809557958384e-29,6.018796658537138e-27,True,3.971146522151076e-27,True
LMX1A,-3.064463035230352,-16.786391759881553,7.243095444410078e-29,6.2922397428972126e-27,True,4.1563418315737826e-27,True
GRIA3,-2.8072462330623296,-16.775271132114824,7.567322651139393e-29,6.536869159366871e-27,True,4.323623598890191e-27,True
NOP58,1.435064878048781,16.77447830941982,7.590989033950373e-29,6.536869159366871e-27,True,4.3340229974686855e-27,True
TMEM59L,-4.133653333333333,-16.747709079176115,8.435426440257747e-29,7.23246127834273e-27,True,4.791998985803728e-27,True
LPAR1,-2.7414798373983764,-16.73315751997761,8.933565628406566e-29,7.626403211782574e-27,True,5.064099275161932e-27,True
BRP44L,-1.4283433604336047,-16.681329573419568,1.0961463066903682e-28,9.317243606868129e-27,True,6.143377152351445e-27,True
TMEM82,-4.732389701897018,-16.6718716882182,1.1378819664269063e-28,9.630485999115277e-27,True,6.372781883158148e-27,True
CNTN2,-4.259447913279132,-16.669499625047,1.1485983440986498e-28,9.67964074599375e-27,True,6.428259920987955e-27,True
DNAJC2,1.4198889430894273,16.665895181670777,1.165077404231829e-28,9.776734643170921e-27,True,6.511296579647706e-27,True
POLR1B,1.190932520325207,16.65686255162335,1.2074282802208487e-28,1.008918884998099e-26,True,6.738486441564687e-27,True
STMN2,-5.1018166395663975,-16.628968467317996,1.348268006580342e-28,1.1218500037875251e-26,True,7.466693155994932e-27,True
SLC27A6,-3.019141680216802,-16.62447494093397,1.3724576775527895e-28,1.1300157257380072e-26,True,7.590054648580643e-27,True
NPY,-3.541547967479673,-16.624074523272743,1.3746343332229564e-28,1.1300157257380072e-26,True,7.59502961634981e-27,True
DMRTA1,-4.082667804878051,-16.623957212613924,1.375272688524958e-28,1.1300157257380072e-26,True,7.59502961634981e-27,True
SPIB,-5.3915030352303495,-16.60384144101201,1.489274280182036e-28,1.218609493991276e-26,True,8.201764410802513e-27,True
P2RX2,-3.282052845528454,-16.591764894841326,1.5622448233732295e-28,1.2730358643355406e-26,True,8.585742444406832e-27,True
CBX2,3.3395317073170716,16.578602376725993,1.6458898469374383e-28,1.335676863440588e-26,True,9.014202239055705e-27,True
CKAP2,1.5586666666666638,16.5714616465578,1.6931420720746006e-28,1.36839187136521e-26,True,9.25382073630628e-27,True
SLC25A20,-1.8756010298102979,-16.550565370562936,1.8394250347939227e-28,1.4805494565769856e-26,True,1.0018802401050635e-26,True
CBX8,1.5686262330623304,16.546432770084163,1.869830887298621e-28,1.4989050852653983e-26,True,1.0177424069068623e-26,True
CTSG,-5.1248644444444444,-16.517440733136336,2.097878965328568e-28,1.6749057974202167e-26,True,1.1371851911580091e-26,True
ECT2,1.986363794037942,16.513812578977383,2.1283257797334836e-28,1.6923622732396893e-26,True,1.152114318334363e-26,True
WDR3,1.1522979945799445,16.50492188133353,2.2048317211492636e-28,1.740567265366082e-26,True,1.1920458145352353e-26,True
SCNN1B,-6.648559295392956,-16.504719915959818,2.206601502746047e-28,1.740567265366082e-26,True,1.1920458145352353e-26,True
CLCA4,-9.187316693766931,-16.491653180904716,2.3241994224818063e-28,1.8260244068263434e-26,True,1.2521624388620733e-26,True
SET,0.9796571273712722,16.485978288005235,2.377221102155394e-28,1.8602698466073162e-26,False,1.2772570615537356e-26,False
PTN,-3.1867268292682898,-16.473396404271867,2.499166400771893e-28,1.9479668546727956e-26,True,1.336567428725426e-26,True
PRIMA1,-5.475373821138211,-16.46852693757988,2.5480374217003456e-28,1.9782400770051502e-26,True,1.3607377756937656e-26,True
ATCAY,-3.5365487262872626,-16.45136645993094,2.7280737402100643e-28,2.109710359095783e-26,True,1.4519943617021405e-26,True
AGPAT9,-2.9047678048780528,-16.44867882230013,2.757409985064121e-28,2.1240673791197054e-26,True,1.4666240204931255e-26,True
EPB41L3,-4.087962764227642,-16.440674380473762,2.846678102925835e-28,2.1842993069921193e-26,True,1.511063991127379e-26,True
XKR4,-3.170437181571816,-16.4040824430168,3.2933558514687595e-28,2.5172471856962766e-26,True,1.7252922922595324e-26,True
SMPD1,-2.163368238482386,-16.399332065494015,3.3563074988932935e-28,2.5554588369952024e-26,True,1.7557296167033888e-26,True
HAUS6,1.1658450948509502,16.38617432990543,3.5370792047058204e-28,2.682738535261492e-26,True,1.8442112376725207e-26,True
CDH19,-4.695931707317072,-16.376435432704774,3.677173752278487e-28,2.778309057277079e-26,True,1.9109737041329825e-26,True
P2RY14,-2.9822489972899726,-16.360665042509375,3.9159952374177887e-28,2.9474590107587324e-26,True,2.0284394925420007e-26,True
CCL14,-3.6297408672086737,-16.350611448177077,4.076344424598197e-28,3.05648334802572e-26,True,2.1032558116352337e-26,True
NEFL,-4.746453875338752,-16.341158224446392,4.233152245233605e-28,3.162036449848738e-26,True,2.1770811002335007e-26,True
NOB1,1.2135103523035244,16.32991364424369,4.4276140278331835e-28,3.2874162820961e-26,True,2.272669921445196e-26,True
DDX56,1.0837334417344202,16.329533431699414,4.434344477878106e-28,3.2874162820961e-26,True,2.2746523575268133e-26,True
DHDDS,-1.246285799457997,-16.2889416884524,5.2155785033120145e-28,3.8521051717345663e-26,True,2.6547897151903463e-26,True
HPGDS,-3.9195169647696453,-16.27061818241681,5.612347055715127e-28,4.1296822365187426e-26,True,2.842155625200718e-26,True
DDX10,1.2086198915989197,16.268964687503985,5.649614626658304e-28,4.141650573892259e-26,True,2.859202542134717e-26,True
PLCD1,-2.4820999999999973,-16.262506875182638,5.797570314623716e-28,4.234373577939988e-26,True,2.926610542526538e-26,True
HTR7,-2.6272660704607045,-16.261523908417214,5.820431185577707e-28,4.235383873785697e-26,True,2.936281645935461e-26,True
DKC1,1.5905662330623276,16.254021925535703,5.997924531737134e-28,4.348495285509422e-26,True,3.0238995999038886e-26,True
SYT10,-2.5059726829268296,-16.222441663780003,6.806952235188368e-28,4.915620722111042e-26,True,3.397221775074754e-26,True
CDC25B,2.0960745257452604,16.22159769561334,6.830020678795261e-28,4.915620722111042e-26,True,3.4065909428376065e-26,True
MOBP,-2.77654460704607,-16.2114499557572,7.113640553000118e-28,5.101126971096812e-26,True,3.5391477441350147e-26,True
ZER1,-1.2892458536585405,-16.199967394590423,7.448913902857019e-28,5.322195005954363e-26,True,3.6943631529216577e-26,True
ATP6V0D1,-1.2116304065040602,-16.17140278113424,8.353725144502592e-28,5.947128514425672e-26,True,4.107153247734864e-26,True
PDCD2L,1.5482011382113878,16.16633239102636,8.525550403152017e-28,6.047620645689129e-26,True,4.1822964110267503e-26,True
DHRS7C,-2.7365669376693766,-16.153599449885885,8.97291688789446e-28,6.342147707142607e-26,True,4.3844004983215176e-26,True
MOBKL2B,-1.5719294308943077,-16.131951999137993,9.788492643928725e-28,6.893895533509803e-26,True,4.76822248546759e-26,True
TEX11,-4.0321078048780485,-16.129596119955202,9.881643763377885e-28,6.934733630384765e-26,True,4.807692496999508e-26,True
GPX3,-3.442815447154472,-16.120717173953924,1.0240817495064437e-27,7.161309255413854e-26,True,4.973287144081997e-26,True
FOXD3,-3.3231757181571826,-16.107835044631994,1.0785458860551332e-27,7.515521156539656e-26,True,5.218609087719115e-26,True
GNA11,-1.8172202168021663,-16.0990967784967,1.1171432557189259e-27,7.757065141822964e-26,True,5.39548896172556e-26,True
CD177,-8.010616910569107,-16.095019931333095,1.1356242541120285e-27,7.857722909154106e-26,True,5.474744428455946e-26,True
ARNTL2,2.607442113821139,16.08720610747669,1.1719113547532799e-27,8.080451718788349e-26,True,5.635976839136089e-26,True
CST1,6.65454249322493,16.070987026248275,1.251006848275297e-27,8.595768309403783e-26,True,5.994552694599646e-26,True
C12orf53,-3.202258319783199,-16.05718109048045,1.3225613185340774e-27,9.055871250518058e-26,True,6.322146040085984e-26,True
GPT,-4.323476205962059,-16.056254018783658,1.3275114749077809e-27,9.058313593488387e-26,True,6.341986144944979e-26,True
SCN7A,-5.62451425474255,-16.049708378526304,1.3629977988031197e-27,9.268385031861214e-26,True,6.496487615656075e-26,True
GNL3,1.335047317073169,16.038905078531993,1.4236702619947054e-27,9.64768988540742e-26,True,6.768749787603604e-26,True
SLC4A4,-6.374466720867211,-16.010697300085514,1.5952384472945519e-27,1.077332266460567e-25,True,7.548257149418087e-26,True
PA2G4,0.9750264498645009,16.000042307543495,1.665340939607939e-27,1.1208369736883465e-25,False,7.856525751021297e-26,False
FXYD1,-5.094359186991868,-15.991485148674995,1.723883375743041e-27,1.1562918425051962e-25,True,8.108591176152203e-26,True
MPZ,-3.153782439024391,-15.97600991127625,1.8350738006802926e-27,1.2267001813361141e-25,True,8.616263628724092e-26,True
CPNE7,4.892142926829269,15.972855248067907,1.858612548557293e-27,1.2382378195118182e-25,True,8.721621866910506e-26,True
CD3EAP,1.4296576151761489,15.95997528520775,1.9579175776568994e-27,1.300004533043571e-25,True,9.160513013480988e-26,True
C1orf177,-2.7033029268292688,-15.957426477839114,1.9781940376834873e-27,1.309059947084509e-25,True,9.244472596608797e-26,True
SLC25A23,-1.8033926829268339,-15.931383284088252,2.1979046141390847e-27,1.4495879261144733e-25,True,1.0211050235482482e-25,True
MS4A12,-8.853260650406504,-15.917467287235612,2.325225314680623e-27,1.528448106850063e-25,True,1.077730381972134e-25,True
PAQR4,1.720221029810297,15.91500397954909,2.3485251532092248e-27,1.5386350837636516e-25,True,1.0872588368365695e-25,True
CCND1,1.7434233062330566,15.910361329600965,2.3930804631185337e-27,1.56263399777144e-25,True,1.1072395160277258e-25,True
ZBTB7B,-1.6247839024390256,-15.907991655657302,2.416149507454618e-27,1.5724907025414215e-25,True,1.1172613442517844e-25,True
P2RX1,-3.0930071002710022,-15.905994569650854,2.4357653154210725e-27,1.580042500661301e-25,True,1.1250199916957062e-25,True
POLR1C,1.1870806504065037,15.904582808429236,2.449728692617692e-27,1.5838901579810126e-25,True,1.1308107348041527e-25,True
SEMA3D,-3.842753604336043,-15.890487907121948,2.5936392383380326e-27,1.6714563980400656e-25,True,1.191691576808571e-25,True
KIAA0408,-5.240128726287262,-15.880098070360459,2.70514986912203e-27,1.7376402416640532e-25,True,1.2400532093690953e-25,True
S100A11,1.7200038482384858,15.878948238005995,2.717783897725736e-27,1.7377977863209864e-25,True,1.245124981081697e-25,True
RETSAT,-1.860831490514908,-15.878473287343642,2.7230198578761907e-27,1.7377977863209864e-25,True,1.2468035035162437e-25,True
GNL2,0.8412072628726293,15.87472635633524,2.7646848989403832e-27,1.7586963292614307e-25,False,1.2642787803419558e-25,False
CDKL1,-1.9577875880758828,-15.855226604298297,2.992119657371736e-27,1.8972540078254223e-25,True,1.3582544780092052e-25,True
RAD54B,2.2342217344173436,15.842044487890611,3.1564629566669706e-27,1.9950464585087391e-25,True,1.4279528711666712e-25,True
OSTBETA,-5.359100867208672,-15.8317216772003,3.291487185784379e-27,2.073742086379168e-25,True,1.485646555386707e-25,True
GNG3,-2.9138886720867205,-15.828370622888611,3.336559421134114e-27,2.0954443243555648e-25,True,1.5042780462400213e-25,True
NOLC1,1.2589860162601632,15.805127138502309,3.666788046899649e-27,2.295525723328923e-25,True,1.6447452447473403e-25,True
CNTN4,-3.167753550135502,-15.78546129115437,3.9718000993250966e-27,2.4786043657813575e-25,True,1.7685549414760103e-25,True
NAA25,1.0996887804878064,15.783654892260358,4.001068209295563e-27,2.488992589505e-25,True,1.7795889695455712e-25,True
CLDN5,-3.0434495934959367,-15.76639256957126,4.291960578224126e-27,2.6615554277540806e-25,True,1.895777845105162e-25,True
DUSP26,-3.2927571273712735,-15.75882594617778,4.426099473973052e-27,2.73613422027425e-25,True,1.9522101929029972e-25,True
GMPS,0.9728293224932205,15.73735158721255,4.830254938690323e-27,2.976644605967912e-25,False,2.123384355088123e-25,False
GPD1L,-1.4663755555555547,-15.723650827263384,5.107342473568134e-27,3.137594815537807e-25,True,2.2402250416141995e-25,True
ARHGAP20,-3.1850961517615186,-15.71482929969175,5.294174034951846e-27,3.2422705580512547e-25,True,2.3157704228782195e-25,True
SSTR2,-3.2770346341463417,-15.708885273384205,5.423932086347973e-27,3.311453273770342e-25,True,2.3686096375316062e-25,True
CCT3,0.9147267750677504,15.69902800896282,5.646219889960457e-27,3.436526426852476e-25,False,2.4602627590847473e-25,False
MIER3,-1.9048050406504071,-15.690733091823462,5.840375173361482e-27,3.543759951344259e-25,True,2.539282416382999e-25,True
JPH4,-2.7414226016260157,-15.681960740718605,6.0530318422452864e-27,3.6615272370882527e-25,True,2.625982698125931e-25,True
C12orf11,1.3104844986449855,15.65713036385274,6.698234995571116e-27,4.0394248964116947e-25,True,2.882239978777926e-25,True
SLC39A10,1.7089104607046046,15.655779895013593,6.735250230726774e-27,4.0493638582296333e-25,True,2.8934576614168802e-25,True
SLCO4C1,-4.356533604336043,-15.64343547003264,7.08330104204705e-27,4.245674667147958e-25,True,3.036400572099996e-25,True
C6orf223,4.979285094850949,15.642684824150944,7.105040877642355e-27,4.245800185063856e-25,True,3.0440743477069115e-25,True
C3orf26,1.605672953929541,15.641078885463166,7.15177733847881e-27,4.260817193800669e-25,True,3.0607908799283515e-25,True
PEX26,-1.94571116531165,-15.62913533552272,7.509221731880444e-27,4.458284428280514e-25,True,3.206846097065411e-25,True
CCT6A,1.1711553387533886,15.628509455383865,7.528441757694783e-27,4.458284428280514e-25,True,3.2125561792105793e-25,True
GDPD3,-3.3646038482384784,-15.626023591980912,7.605270324866118e-27,4.490297329531732e-25,True,3.2408831694958765e-25,True
BRIX1,1.3388702439024431,15.611363098886583,8.07471477223181e-27,4.753235083833173e-25,True,3.431710505343363e-25,True
SYT4,-3.8647287804878045,-15.601446162262137,8.408718921071735e-27,4.935117176295673e-25,True,3.5603045665599195e-25,True
CNTN3,-4.3633913279132805,-15.597544540114935,8.543911436232084e-27,4.999582597106727e-25,True,3.613687213541062e-25,True
GNA13,-1.0641124661246586,-15.59241083534026,8.725138918499366e-27,5.090524836473595e-25,True,3.682482260738019e-25,True
DCUN1D5,1.3602807046070442,15.587115259717297,8.916140717577289e-27,5.186616370224901e-25,True,3.7576323166020093e-25,True
DNER,-3.9340909485094864,-15.584713346225298,9.004156852428357e-27,5.222410974408447e-25,True,3.7921702338023287e-25,True
CDK4,1.323002276422761,15.577556948822991,9.271621967707971e-27,5.3617708270733485e-25,True,3.8944740917749626e-25,True
UGT1A8,-5.790166070460705,-15.572722421144531,9.456826038451399e-27,5.452883318077824e-25,True,3.9680641912875647e-25,True
NKRF,1.3917633604336075,15.552224355887633,1.0284411031867342e-26,5.912786750682915e-25,True,4.2903468304640065e-25,True
TMEM132A,2.307838915989163,15.538217918816251,1.0891516341132269e-26,6.239018175486553e-25,True,4.529317314720259e-25,True
PALB2,1.0244666666666653,15.537689421116134,1.0915118004781241e-26,6.239018175486553e-25,True,4.536753240310123e-25,True
SCUBE2,-3.535238807588076,-15.528714972091546,1.1323859628828273e-26,6.453945430072067e-25,True,4.691888004203748e-25,True
KCNG3,-3.0923573441734415,-15.522218292872239,1.1629343729402602e-26,6.608952690023611e-25,True,4.810920579637683e-25,True
GRHL3,3.5862695934959357,15.506168237106296,1.2420126195174785e-26,7.038071510599046e-25,True,5.116704871595539e-25,True
PTX3,-2.689230081300811,-15.497541357826137,1.2867336283795561e-26,7.270598037720587e-25,True,5.2954397335242515e-25,True
C19orf28,1.4227074254742593,15.49491815826576,1.3006511488653017e-26,7.328240187321071e-25,True,5.349939767096156e-25,True
CSE1L,1.5653788075880772,15.488054177368097,1.3377903425033882e-26,7.516018676400802e-25,True,5.491310834466288e-25,True
TCF21,-2.77493078590786,-15.483264383460337,1.3643379220008907e-26,7.643393131209536e-25,True,5.582943992072169e-25,True
AP3S2,-1.2023208130081304,-15.478265083405216,1.392613081377212e-26,7.779696873869299e-25,True,5.689839660254427e-25,True
C4orf39,-2.2842964769647685,-15.47706396716671,1.399493898251123e-26,7.796050755229419e-25,True,5.71500845040716e-25,True
TRAK2,-0.98146401084011,-15.454086600969555,1.5379240535139074e-26,8.543059812758945e-25,False,6.24813161577187e-25,False
MT1M,-5.783334363143633,-15.447311047896532,1.581320367418167e-26,8.759448776821982e-25,True,6.414579561009223e-25,True
CPEB1,-3.62157111111111,-15.446542153576642,1.586322324075808e-26,8.762542361561606e-25,True,6.431580040312264e-25,True
MAGEE2,-2.073061138211382,-15.440002747438328,1.6295132605408516e-26,8.975978072029496e-25,True,6.591410895215435e-25,True
GABRG2,-3.0685352303523032,-15.42965115402571,1.7003182960580434e-26,9.339909971661453e-25,True,6.848249982254295e-25,True
SLC30A8,-2.202636043360434,-15.423654174412713,1.742747603040301e-26,9.543447387605035e-25,True,7.004909067993311e-25,True
PJA2,-1.3485614092140956,-15.422674093591482,1.7497825100104232e-26,9.543447387605035e-25,True,7.029622703843293e-25,True
TGFBI,2.9234105691056946,15.422381195934342,1.7518904433636017e-26,9.543447387605035e-25,True,7.034527580785169e-25,True
XRCC2,2.201068292682926,15.417920329470254,1.784312579804146e-26,9.693290378440154e-25,True,7.153848575772902e-25,True
ENTPD5,-2.670298590785908,-15.413557470938425,1.8166071556037153e-26,9.841618985853094e-25,True,7.264962877861676e-25,True
AQP8,-9.610515284552847,-15.403048928933377,1.8968317814784496e-26,1.024808841938494e-24,True,7.56291340363836e-25,True
ABCE1,1.2000972357723558,15.385909683115694,2.0354097297207208e-26,1.0966743133905086e-24,True,8.084736682777266e-25,True
SLC2A13,-1.8695887262872644,-15.384270526975095,2.049186134597608e-26,1.1010885715058536e-24,True,8.133566427333769e-25,True
RSL1D1,1.095583360433599,15.382195338607563,2.0667620448500595e-26,1.107514878381608e-24,True,8.191029345566672e-25,True
OLFM3,-3.0281360975609752,-15.36842857214802,2.187270019966344e-26,1.1689150350606043e-24,True,8.619495817252064e-25,True
